Neighbourhood,Venue,Venue Latitude,Venue Longitude,Venue Category
Volkspark Wilmersdorf,Max & Moritz,52.48670680811843,13.322523863397299,Doner Restaurant
Volkspark Wilmersdorf,Pho Bay,52.48650761242479,13.32309816502988,Vietnamese Restaurant
Volkspark Wilmersdorf,Boulderworx,52.48688055342877,13.318214828154577,Climbing Gym
Volkspark Wilmersdorf,Parkcafé Pusteblume,52.48031704883435,13.33662400967685,Café
Volkspark Wilmersdorf,EDEKA Burau,52.47972004,13.32678252,Supermarket
Volkspark Wilmersdorf,ALDI NORD,52.479047468571885,13.334711188748118,Supermarket
Volkspark Wilmersdorf,Firlefanz,52.480358,13.332125,Kids Store
Volkspark Wilmersdorf,Papalina Fisch & Steak,52.478813,13.332832,Seafood Restaurant
Volkspark Wilmersdorf,Hotel Atlas,52.47825802199437,13.330407931882348,Hotel
Volkspark Wilmersdorf,Hotel Garni Prinzregent,52.478271851506506,13.332567577316949,Bed & Breakfast
Volkspark Wilmersdorf,Il Caminetto,52.47876275142407,13.320827228153263,Italian Restaurant
Alexanderplatz,Buchhandlung Walther König,52.52130069676686,13.40075831891714,Bookstore
Alexanderplatz,James-Simon-Park,52.52190716050168,13.399361371994019,Park
Alexanderplatz,Kuppelumgang Berliner Dom,52.51896599010725,13.400980681715229,Scenic Lookout
Alexanderplatz,Alte Nationalgalerie,52.520796016677,13.398673088379343,Art Museum
Alexanderplatz,Adina Apartment Hotel Berlin Hackescher Markt,52.52229341049498,13.404273310410682,Hotel
Alexanderplatz,Lustgarten,52.518469490131785,13.399454063404399,Garden
Alexanderplatz,Café 93,52.52299702982836,13.399751875666775,Café
Alexanderplatz,Radisson Blu,52.5195608,13.402857,Hotel
Alexanderplatz,Ischtar-Tor,52.520741776446705,13.397204678584995,Exhibit
Alexanderplatz,Altes Museum,52.51953741567019,13.398803472518921,History Museum
Alexanderplatz,Neues Museum,52.5201576091737,13.39783787727356,History Museum
Alexanderplatz,MA'LOA Poké Bowl,52.52365268563865,13.400398860752764,Poke Place
Alexanderplatz,Die Hackeschen Höfe,52.52409392075061,13.402157365180152,Monument / Landmark
Alexanderplatz,Hackescher Markt,52.52299349801406,13.40237760464655,Plaza
Alexanderplatz,CANAL,52.524041,13.402131,Ice Cream Shop
Alexanderplatz,19grams,52.52273621459739,13.407343626022339,Coffee Shop
Alexanderplatz,Neurotitan,52.524487579714304,13.401809464072441,Art Gallery
Alexanderplatz,Pergamonmuseum,52.520843,13.396395,History Museum
Alexanderplatz,Monbijoupark,52.52313441612033,13.396893739700317,Park
Alexanderplatz,Fat Tire Bike Tours,52.521232885960515,13.409109598118372,Bike Rental / Bike Share
Alexanderplatz,Curry 61,52.52363731185383,13.400619701670522,Currywurst Joint
Alexanderplatz,BEN RAHIM,52.52516811272114,13.40192843798598,Coffee Shop
Alexanderplatz,Kaufland,52.522459,13.407434,Big Box Store
Alexanderplatz,UNIQLO,52.52363705879041,13.402681946754456,Clothing Store
Alexanderplatz,Museum für Islamische Kunst,52.520708902848284,13.396697345529542,Art Museum
Alexanderplatz,James-Simon-Galerie,52.519736335537694,13.397366236749804,Art Gallery
Alexanderplatz,Father Carpenter,52.52446934407154,13.406614065170288,Coffee Shop
Alexanderplatz,DDR Museum,52.51940384308041,13.40223855826597,History Museum
Alexanderplatz,Deutsches Historisches Museum,52.5177881130353,13.39694770969441,History Museum
Alexanderplatz,Whisky & Cigars,52.52531048410386,13.40230821196128,Smoke Shop
Alexanderplatz,Maxim Gorki Theater,52.51894077519612,13.39524493467083,Theater
Alexanderplatz,BIO COMPANY,52.52302495100017,13.403617698870725,Organic Grocery
Alexanderplatz,Märchenhütte Jacob,52.52301014591696,13.395116694524507,Indie Theater
Alexanderplatz,Lebensmittel in Mitte,52.52415016934014,13.407659595853865,German Restaurant
Alexanderplatz,Designpanoptikum - surreales Museum für industrielle Objekte,52.516941,13.406072,Museum
Alexanderplatz,LUSH,52.51984357496295,13.410409304434047,Cosmetics Shop
Alexanderplatz,Pergamonmuseum. Das Panorama,52.52086918882907,13.393857479095459,Exhibit
Alexanderplatz,Motel One Berlin-Hackescher Markt,52.52315726363921,13.408722281455994,Hotel
Alexanderplatz,Mr. Susan,52.524365484525525,13.395541996018128,Cocktail Bar
Alexanderplatz,Casa Camper Boutique Hotel Berlin Mitte,52.525798863232176,13.403817626691175,Hotel
Alexanderplatz,Kin-Za,52.524928,13.395808,Caucasian Restaurant
Alexanderplatz,Sophiensaele,52.526030745383984,13.401385144871206,Dance Studio
Alexanderplatz,"Bronzestatue ""Heiliger St. Georg im Kampf mit dem Drachen""",52.51629022223086,13.405557792008159,Outdoor Sculpture
Alexanderplatz,Julchen Hoppe,52.517396793480906,13.404751382677345,German Restaurant
Alexanderplatz,Sammlung Hoffmann,52.52616958689138,13.401084475242403,Art Gallery
Alexanderplatz,dolores*,52.523736,13.409249,Burrito Place
Alexanderplatz,Tigertörtchen,52.51714999915386,13.407926093359984,Cupcake Shop
Alexanderplatz,THE REED,52.522172,13.4084076,Restaurant
Alexanderplatz,Klub Kitchen,52.524849,13.408988,Bistro
Alexanderplatz,MYKITA,52.52352,13.40948,Optical Shop
Alexanderplatz,Nikolaiviertel,52.51678234501796,13.406453132629395,Neighborhood
Alexanderplatz,Gorki Studio Я,52.519065039408694,13.396361653591418,Theater
Alexanderplatz,Samy's Berliner Pfannkuchen Cafe,52.526225,13.399125,Café
Alexanderplatz,SOFI Bakery,52.525853,13.400545,Bakery
Alexanderplatz,Mama Van - Sai Gon Deli,52.52277618060749,13.41046135741149,Vietnamese Restaurant
Alexanderplatz,Shiori,52.5255006388942,13.40827536421529,Japanese Restaurant
Alexanderplatz,Neptunbrunnen,52.51953850001971,13.4069248448423,Fountain
Alexanderplatz,Pierre Boulez Saal,52.51533292570581,13.396217823028564,Concert Hall
Alexanderplatz,Wheadon,52.5271893,13.4046832,Salon / Barbershop
Alexanderplatz,Jolly,52.520528807149965,13.394800918201327,Chinese Restaurant
Alexanderplatz,Asia Mekong,52.52162093550016,13.409489355861849,Grocery Store
Alexanderplatz,Staatsoper Unter den Linden,52.517023910254956,13.394651412963867,Opera House
Alexanderplatz,Cuore di vetro,52.52657678557984,13.408722634920323,Ice Cream Shop
Alexanderplatz,do you read me?!,52.52721193085127,13.397700600251317,Bookstore
Alexanderplatz,Cocolo Ramen,52.527237,13.399299,Ramen Restaurant
Alexanderplatz,lekkamokka,52.52759098626332,13.403069272031187,Café
Alexanderplatz,YUN,52.52769715623352,13.40278387069702,Optical Shop
Alexanderplatz,Shiso Burger,52.527269917172944,13.398796981782652,Burger Joint
Alexanderplatz,Motel One Berlin-Alexanderplatz,52.519390187716915,13.412157520940962,Hotel
Alexanderplatz,Muret la Barba,52.527338,13.403331,Italian Restaurant
Alexanderplatz,Hotel de Rome,52.516024880809326,13.393938200455462,Hotel
Alexanderplatz,Beets & Roots,52.52658960396515,13.398413661874123,Salad Place
Alexanderplatz,Red Wing Shoes Berlin,52.52429672922191,13.408667135439341,Shoe Store
Alexanderplatz,Krausnick-Park,52.52474967448992,13.397518496683077,Park
Alexanderplatz,Ace & Tate,52.52632840441033,13.407713676111484,Optical Shop
Alexanderplatz,Girly Beauty Lounge,52.52782606797117,13.403630107641218,Nail Salon
Alexanderplatz,Green Tea Café MAMECHA,52.52728395772743,13.406304556201015,Tea Room
Alexanderplatz,Banh Mi Stable,52.526965,13.408235,Sandwich Place
Alexanderplatz,Decathlon,52.5196293,13.4107977,Sporting Goods Shop
Alexanderplatz,The Greens,52.51548526539993,13.408987305491618,Café
Alexanderplatz,Luiban,52.525728409357015,13.410967586425084,Stationery Store
Alexanderplatz,Bebelplatz,52.51653012045096,13.393846660247611,Plaza
Alexanderplatz,Worlds end Vivienne Westwood,52.5275001678299,13.405170440675711,Boutique
Alexanderplatz,Ruine der Franziskaner-Klosterkirche,52.51840798816964,13.412450551986694,Historic Site
Alexanderplatz,Monsieur Vuong,52.526742025424255,13.407813473127689,Vietnamese Restaurant
Alexanderplatz,Chipperfield Kantine,52.528204,13.400817,Bistro
Alexanderplatz,Trüffelschwein,52.52538210651051,13.410744923625371,Men's Store
Alexanderplatz,MeMu Menschen Museum,52.520552569946936,13.408872485160826,Science Museum
Alexanderplatz,Flying Tiger,52.52243722587935,13.412612279052135,Gift Shop
Alexanderplatz,The Barn,52.527461,13.398166,Coffee Shop
Alexanderplatz,Schinkel Pavillion,52.51616321966491,13.396857047689211,Art Gallery
Alexanderplatz,Nikolaikirchplatz,52.51670039311001,13.406839179328845,Plaza
Alexanderplatz,Alternative Berlin Tour,52.52109572355862,13.410297807470739,Tour Provider
Alexanderplatz,PalaisPopulaire,52.517124,13.396176,Art Gallery
Alexanderplatz,momotaro tavern,52.521201,13.409838,Burger Joint
Alexanderplatz,UNIQLO,52.52093447078906,13.4132981300354,Clothing Store
Alexanderplatz,Freundschaft,52.51829373810599,13.39034378528595,Wine Bar
Alexanderplatz,Apartment,52.524081063419416,13.409985425778364,Boutique
Alexanderplatz,pro qm,52.52711844527707,13.410147431340095,Bookstore
Alexanderplatz,Babylon,52.52584013251125,13.411522507667542,Indie Movie Theater
Brunnenstr. Süd,BrewDog,52.53280111922482,13.395788669586182,Beer Bar
Brunnenstr. Süd,Gedenkstätte Berliner Mauer,52.534896052519215,13.390139937400818,Historic Site
Brunnenstr. Süd,Vom Einfachen das Gute,52.53243194347814,13.396565263319,Deli / Bodega
Brunnenstr. Süd,Les Pâtisseries de Sébastien,52.532461994787546,13.396976563017251,Pastry Shop
Brunnenstr. Süd,Villa Elisabeth,52.532920653298135,13.396740223514648,Event Space
Brunnenstr. Süd,distrikt COFFEE,52.53158959806963,13.39431876207094,Coffee Shop
Brunnenstr. Süd,Redwood,52.53167011240907,13.394338387116537,Cocktail Bar
Brunnenstr. Süd,Süßfein,52.535441544404875,13.397727797762222,Ice Cream Shop
Brunnenstr. Süd,Dokumentationszentrum | Documentation Center (Dokumentationszentrum),52.53538550851109,13.389667868614197,History Museum
Brunnenstr. Süd,Papà Pane di Sorrento,52.532088288499686,13.396228061281452,Italian Restaurant
Brunnenstr. Süd,Du Bonheur,52.536310436823385,13.397557898347719,Pastry Shop
Brunnenstr. Süd,Becycle,52.53347944059547,13.398609971892046,Cycle Studio
Brunnenstr. Süd,Tommi's Burger Joint,52.53243,13.397567,Burger Joint
Brunnenstr. Süd,Katz Orange,52.53151711600785,13.395215128658876,Restaurant
Brunnenstr. Süd,Krøhan Bress,52.531950175522105,13.396177308443127,Smoke Shop
Brunnenstr. Süd,Factory Kitchen,52.53744922779283,13.39471407352591,Restaurant
Brunnenstr. Süd,"ocelot, not just another bookstore",52.53184002256469,13.399561810389661,Bookstore
Brunnenstr. Süd,Rises Delicacies,52.532878842264346,13.400072982034857,Gourmet Shop
Brunnenstr. Süd,Jivamukti Yoga,52.53448564309833,13.399451762796286,Yoga Studio
Brunnenstr. Süd,Pavlov's Dog,52.53105211157066,13.394596945657165,Art Gallery
Brunnenstr. Süd,ACUD Kino,52.533604967418306,13.400857957403991,Indie Movie Theater
Brunnenstr. Süd,L'Épicerie,52.53800371769609,13.396290681944702,Organic Grocery
Brunnenstr. Süd,Weinbergspark,52.53250090252779,13.401453495025635,Park
Brunnenstr. Süd,Oslo Kaffebar,52.53102915837446,13.386889100074768,Coffee Shop
Brunnenstr. Süd,Café Hermann Eicke,52.53733972355,13.396865172388141,Coffee Shop
Brunnenstr. Süd,The Tree,52.533632,13.398272,Noodle House
Brunnenstr. Süd,Schokoladen,52.529744,13.397268,Rock Club
Brunnenstr. Süd,REWE,52.531612,13.388092,Supermarket
Brunnenstr. Süd,Besucherzentrum | Visitor Center (Besucherzentrum),52.53376701989025,13.387484550476074,Tourist Information Center
Brunnenstr. Süd,Gorki Apartments,52.53067094471568,13.401450084063509,Vacation Rental
Brunnenstr. Süd,Salamat,52.52867507617356,13.39374697328414,Falafel Restaurant
Brunnenstr. Süd,Vielfalter,52.536710883890855,13.397177718376204,Vegetarian / Vegan Restaurant
Brunnenstr. Süd,Röststätte Berlin,52.52899604707413,13.397427499294281,Coffee Shop
Brunnenstr. Süd,SLATE,52.533034,13.398346,Restaurant
Brunnenstr. Süd,Chay Viet,52.53417171830115,13.398327256392392,Vegetarian / Vegan Restaurant
Brunnenstr. Süd,Handbestand,52.536628994748206,13.39730614426339,Café
Brunnenstr. Süd,Black Apron,52.532672,13.398578,Coffee Shop
Brunnenstr. Süd,Alimentari,52.53406919297667,13.402112142307157,Italian Restaurant
Brunnenstr. Süd,Yarok,52.528003932912064,13.39230179786682,Middle Eastern Restaurant
Brunnenstr. Süd,Zeit für Brot,52.53039378519227,13.40185168833682,Bakery
Brunnenstr. Süd,Steckerlfisch & Co.,52.53695752074009,13.402142654992542,Seafood Restaurant
Brunnenstr. Süd,HeimlichTreu,52.53573138745528,13.39884638786316,Gastropub
Brunnenstr. Süd,Spielplatz im Weinbergspark,52.53311251977082,13.403041750190974,Playground
Brunnenstr. Süd,Volk,52.531645,13.399612,Seafood Restaurant
Brunnenstr. Süd,Hotel i31,52.53110676192711,13.384270175108345,Hotel
Brunnenstr. Süd,Weinerei Forum,52.53358881376712,13.402760662517966,Wine Bar
Brunnenstr. Süd,Superconscious,52.530941047957874,13.40204358100891,Boutique
Brunnenstr. Süd,Petrarca,52.52914290417412,13.38831603527069,Italian Restaurant
Brunnenstr. Süd,La Caffetteria,52.53588057633482,13.397585932390623,Café
Brunnenstr. Süd,Zionskirche,52.53471780760692,13.403792381286621,Church
Brunnenstr. Süd,Cafe Galão,52.53111966672184,13.402515528856984,Café
Brunnenstr. Süd,Rosengarten,52.5324232385027,13.403204031613928,Beer Garden
Brunnenstr. Süd,Nong Nia,52.533145631315946,13.401588279762336,Vietnamese Restaurant
Brunnenstr. Süd,The Circus Hotel,52.52943130750294,13.401548716608886,Hotel
Brunnenstr. Süd,Restaurant Themroc,52.52846856840084,13.393303753311242,French Restaurant
Brunnenstr. Süd,Avocai,52.533849,13.398387,Café
Brunnenstr. Süd,The Castle,52.53163895030821,13.388372034743451,Beer Bar
Brunnenstr. Süd,Smart Deli,52.528094,13.38906,Japanese Restaurant
Brunnenstr. Süd,La Bigoudène,52.534312009685856,13.403456851709327,French Restaurant
Brunnenstr. Süd,Stadtbad Mitte James Simon,52.52937,13.392972,Pool
Brunnenstr. Süd,Alpenstueck,52.530134186381225,13.392101884073885,Bavarian Restaurant
Brunnenstr. Süd,Jivamukti Canteen Vegan Cafe,52.53451050392236,13.399477914817044,Café
Brunnenstr. Süd,Arkonaplatz,52.53726496881862,13.401979207992554,Plaza
Brunnenstr. Süd,Wochenmarkt Arkonaplatz,52.53736647776339,13.402055586675221,Farmers Market
Brunnenstr. Süd,Eismieze Berlin,52.53033081480907,13.387170661008692,Ice Cream Shop
Brunnenstr. Süd,The Rabbit Café,52.535419124401905,13.395192247626468,Café
Brunnenstr. Süd,Schnitzelei,52.52856325875209,13.38722770446947,Schnitzel Restaurant
Brunnenstr. Süd,Alnatura,52.528486976569134,13.386047279562225,Organic Grocery
Brunnenstr. Süd,do you read me?!,52.52721193085127,13.397700600251317,Bookstore
Brunnenstr. Süd,Comme des garçons,52.52739488417661,13.392359318257151,Boutique
Brunnenstr. Süd,Süße Sünde,52.530925,13.401989,Ice Cream Shop
Brunnenstr. Süd,Frea,52.52833374807909,13.39393547794316,Vegetarian / Vegan Restaurant
Brunnenstr. Süd,EINS,52.529459790048676,13.388038964477568,German Restaurant
Brunnenstr. Süd,Chipperfield Kantine,52.528204,13.400817,Bistro
Brunnenstr. Süd,La Focacceria,52.533683,13.403474,Pizza Place
Brunnenstr. Süd,W - Der Imbiss,52.534230383614386,13.405117392539978,Vegetarian / Vegan Restaurant
Brunnenstr. Süd,The Barn,52.527461,13.398166,Coffee Shop
Brunnenstr. Süd,Spielplatz am Arkonaplatz,52.53703733102876,13.401495713789128,Playground
Brunnenstr. Süd,Yumcha Heroes,52.531269375282456,13.402616831272113,Dim Sum Restaurant
Brunnenstr. Süd,Zionskirchplatz,52.53425657721459,13.404267067374413,Plaza
Brunnenstr. Süd,Café Fleury,52.5312038400892,13.402489630320915,Café
Brunnenstr. Süd,Shiso Burger,52.527269917172944,13.398796981782652,Burger Joint
Brunnenstr. Süd,Good Q Frozen Yogurt & Cafe,52.52725582065041,13.393083641570533,Frozen Yogurt Shop
Brunnenstr. Süd,Aiko,52.53055951837594,13.40047007871769,Japanese Restaurant
Brunnenstr. Süd,HERE Terrace,52.530885219438595,13.384866968522227,Roof Deck
Brunnenstr. Süd,Marina Blu,52.531389,13.402697,Italian Restaurant
Brunnenstr. Süd,Cocolo Ramen,52.527237,13.399299,Ramen Restaurant
Brunnenstr. Süd,H Gedenkstätte Berliner Mauer,52.53574979652019,13.390707636443713,Tram Station
Brunnenstr. Süd,BIO COMPANY,52.53068920357437,13.400425723326574,Organic Grocery
Brunnenstr. Süd,Mikkeller Berlin,52.529618,13.403741,Beer Bar
Brunnenstr. Süd,Kunstfabrik Schlot,52.53032503723989,13.385230374697477,Jazz Club
Brunnenstr. Süd,Chimosa,52.526652532016676,13.389433356070096,Martial Arts School
Brunnenstr. Süd,Marral,52.5272141418011,13.388527929782867,Middle Eastern Restaurant
Brunnenstr. Süd,ACUD macht neu,52.533506947099475,13.400975180056687,Nightclub
Brunnenstr. Süd,Mauerwinzer,52.539412,13.402179,Wine Bar
Brunnenstr. Süd,Woop Woop Ice Cream,52.5287831960798,13.401993212111623,Ice Cream Shop
Brunnenstr. Süd,Kastanientörtchen,52.53403705834772,13.405214019633682,Dessert Shop
Brunnenstr. Süd,Wiener Brot Holzofenbäckerei,52.526098226243356,13.393447769391603,Bakery
Brunnenstr. Süd,Cookies and Cream,52.53935244997205,13.402386903762817,Ice Cream Shop
Brunnenstr. Süd,Ökomarkt am Nordbahnhof,52.53207943563222,13.387372157331567,Farmers Market
Wedding Zentrum,eismanufaktur Berlin,52.549935062868556,13.36366539986049,Ice Cream Shop
Wedding Zentrum,Dan Thai Food,52.547587499002105,13.369250244095339,Thai Restaurant
Wedding Zentrum,Stranero,52.55213605629426,13.36400082389332,Pizza Place
Wedding Zentrum,Basalt,52.55084017306586,13.36078223703918,Bar
Wedding Zentrum,Hak-Bäckerei,52.55202383127641,13.36616737247823,Bakery
Wedding Zentrum,Café Cralle,52.55061901645171,13.363448964664057,Bar
Wedding Zentrum,ernst,52.544677611082754,13.367968797683714,Modern European Restaurant
Wedding Zentrum,Café Largo,52.55069431563843,13.359548799632643,Café
Wedding Zentrum,ExRotaprint Kantine,52.550426777366006,13.369833263702342,Restaurant
Wedding Zentrum,Coffee Circle Café,52.54381308480629,13.36785614490509,Café
Wedding Zentrum,Motte,52.549521,13.361872,Café
Wedding Zentrum,Himmelbeet,52.547949445967234,13.362340621685675,Garden
Wedding Zentrum,Pingolino Eis,52.54959129512073,13.36156409444089,Ice Cream Shop
Wedding Zentrum,Jatz,52.550326782170295,13.368970443848335,Bar
Wedding Zentrum,Kiki Sol,52.54759,13.368839,Bar
Wedding Zentrum,Dujardin,52.55078507397972,13.373720076713314,Bar
Wedding Zentrum,Piano Salon Christophori,52.55165518280535,13.373826742172241,Piano Bar
Wedding Zentrum,Falafel Dream 2010,52.54318461520355,13.364903285908893,Falafel Restaurant
Wedding Zentrum,dm-drogerie markt,52.54580419599019,13.359628279762319,Drugstore
Wedding Zentrum,Eschenbräu,52.543593914530476,13.359637723459,Brewery
Wedding Zentrum,Café Pförtner,52.55195266468632,13.374412706997814,Café
Wedding Zentrum,Tangoloft,52.54501586792985,13.373401615394357,Dance Studio
Wedding Zentrum,Safari Imbiss,52.54882533859031,13.35490872760837,African Restaurant
Wedding Zentrum,Mirage,52.544945575237186,13.369200963176139,Bistro
Wedding Zentrum,CrossFit Werk,52.545036005284985,13.37352038725445,Gym / Fitness Center
Wedding Zentrum,Mastul,52.55189339754282,13.358213571788529,Comedy Club
Wedding Zentrum,Auf der Suche nach dem verlorenen Glück,52.54895295253606,13.361233553708391,Café
Wedding Zentrum,Müller,52.54764993563578,13.357271511487763,Drugstore
Wedding Zentrum,Coffee Star Wedding,52.54791644541,13.356585782276195,Coffee Shop
Wedding Zentrum,BESTE Bar,52.544224,13.360643,Bar
Wedding Zentrum,Pamfilya,52.54614111749985,13.358741099343542,Turkish Restaurant
Wedding Zentrum,Darklands,52.543677,13.367306,Men's Store
Wedding Zentrum,Uferstudios,52.552544086019324,13.375853908593722,Dance Studio
Wedding Zentrum,Atti Asiamarkt,52.543375402304314,13.359966788182211,Grocery Store
Wedding Zentrum,THE BASE,52.5524226566702,13.373963882915639,Soccer Field
Wedding Zentrum,NOKA KOREA Karaoke,52.549672628561545,13.365501944716675,Karaoke Bar
Wedding Zentrum,Panke,52.544996759966104,13.373890999263054,Performing Arts Venue
Wedding Zentrum,Freya Fuchs,52.542090327396885,13.356902812424973,Bar
Wedding Zentrum,WG Bar,52.54944512055773,13.362060841987589,Bar
Wedding Zentrum,Art Loft Berlin,52.545185423229455,13.373583119775143,Art Gallery
Wedding Zentrum,Pizza De Lux,52.54576277234332,13.358245416077104,Pizza Place
Wedding Zentrum,Schraders,52.551778970024635,13.357930385541069,Bar
Wedding Zentrum,Servet's Original Gemüsekebab,52.545908824193205,13.358402611943013,Doner Restaurant
Wedding Zentrum,Hopfen & Malz,52.5430391101864,13.355775313190334,Beer Store
Wedding Zentrum,Lino's Barbecue,52.549359,13.361592,BBQ Joint
Wedding Zentrum,Göttlich Essen & Trinken,52.54190361750728,13.3571313673713,Café
Wedding Zentrum,Bioladen * Café,52.542763363436855,13.356678839541141,Café
Wedding Zentrum,Asia Deli,52.549858680723986,13.351169044362923,Chinese Restaurant
Wedding Zentrum,Krua Thai,52.545885,13.357921,Thai Restaurant
Wedding Zentrum,Karstadt Lebensmittel by REWE,52.546295697522886,13.360351324081421,Supermarket
Wedding Zentrum,The Forsberg,52.54439048015399,13.371590451996166,Bar
Wedding Zentrum,Vinh-Loi,52.550065126653685,13.352789658264062,Grocery Store
Wedding Zentrum,Bio-Bäckerei Bucco,52.54280988674659,13.370479345321653,Bakery
Wedding Zentrum,The Visit Coffee,52.547196,13.358168,Coffee Shop
Wedding Zentrum,Lei‘s Küche China Restaurant,52.549702,13.350969,Chinese Restaurant
Wedding Zentrum,Anita Berber,52.54522389031273,13.373513445892334,Nightclub
Wedding Zentrum,Çarık Kuruyemiş & Cafe,52.549968126722916,13.353563180480318,Café
Wedding Zentrum,Lecker Asia,52.542566832059094,13.370109200477598,Asian Restaurant
Wedding Zentrum,Frites van Holland,52.54662679636061,13.359396269373182,Fast Food Restaurant
Wedding Zentrum,Valle dei Templi,52.54764909282134,13.351236158211726,Italian Restaurant
Wedding Zentrum,Ya Karim,52.549909990822634,13.35295026903617,Middle Eastern Restaurant
Wedding Zentrum,Rebel Room,52.55085049627715,13.352191029454147,Burger Joint
Wedding Zentrum,Prime Time Theater,52.54346575118403,13.363546143711245,Indie Theater
Wedding Zentrum,Imren Grill,52.55116481406999,13.350611987937897,Turkish Restaurant
Wedding Zentrum,Gerichtshöfe,52.544102866836624,13.372661088156958,Art Gallery
Wedding Zentrum,Corallo,52.547451,13.353636,Italian Restaurant
Wedding Zentrum,Brunnenplatz,52.55015487644891,13.373170180440079,Park
Wedding Zentrum,Mandi,52.55179080419174,13.354758385000851,Yemeni Restaurant
Wedding Zentrum,Alaturka,52.545152795573124,13.369422160188224,Middle Eastern Restaurant
Wedding Zentrum,MARS Küche & Bar,52.545074,13.366457,Restaurant
Wedding Zentrum,Zum Schinken,52.54562961179684,13.358003700766726,Pub
Wedding Zentrum,Dedecan Best Gemüse Kebap,52.545899066460045,13.358384378678187,Kebab Restaurant
Wedding Zentrum,Osteria da Pino,52.54430460687562,13.360309757251162,Trattoria/Osteria
Wedding Zentrum,Möbel Kraft Wedding,52.54866402700487,13.377373196429659,Furniture / Home Store
Wedding Zentrum,Baba Sultan Köfteci,52.54598451111222,13.358697665813871,Turkish Restaurant
Wedding Zentrum,Chibee,52.542890118231455,13.35643574019376,Korean Restaurant
Wedding Zentrum,Café des Schicksals,52.543755,13.373034,Bistro
Wedding Zentrum,Kleine Mensa,52.543295237006134,13.356670764573705,Café
Wedding Zentrum,McFIT,52.55368806039361,13.360465317964554,Gym / Fitness Center
Wedding Zentrum,Ris A Chicken,52.54742708449943,13.357389541000064,Fast Food Restaurant
Wedding Zentrum,Shikgoo,52.542965610416694,13.35645400333056,Korean Restaurant
Wedding Zentrum,Safran Konya Etli ekmek,52.5449133391177,13.362219508953576,Turkish Restaurant
Wedding Zentrum,Taverna Hellas,52.5498,13.357828,Taverna
Wedding Zentrum,Divan Simit Evi,52.54934166791308,13.354079788804729,Café
Wedding Zentrum,Bio Company Bäckerstand,52.549037,13.354195,Bakery
Wedding Zentrum,Schäfer,52.55259381594814,13.361794258513656,Mediterranean Restaurant
Wedding Zentrum,Sparrplatz,52.54287479811958,13.359772500523018,Park
Wedding Zentrum,Simit Evi,52.54709361706437,13.3578142709748,Café
Wedding Zentrum,Der Genter Wochenmarkt,52.546856,13.354842,Farmers Market
Wedding Zentrum,BIO COMPANY,52.54923381001504,13.354253654248586,Organic Grocery
Wedding Zentrum,Louis Alfons,52.544355,13.371478,Burger Joint
Wedding Zentrum,Bowlingcenter Schillerpark,52.55235783482197,13.351222438344234,Bowling Alley
Wedding Zentrum,Fressnapf,52.542455156021475,13.3675311871804,Pet Store
Wedding Zentrum,Kater & Goldfisch,52.55349588037809,13.376705447538916,Café
Wedding Zentrum,Zum Magendoktor,52.54410996178689,13.369368910789488,Dive Bar
Wedding Zentrum,Mr. Hoang,52.54475634711417,13.368906569867395,Vietnamese Restaurant
Wedding Zentrum,Das Café-Haus,52.550515077946805,13.351198285076947,Café
Wedding Zentrum,REWE,52.54897982497609,13.354056258090168,Supermarket
Wedding Zentrum,Naveena Path,52.54174097111441,13.357280578904813,Indian Restaurant
Wedding Zentrum,Analog,52.55109617899823,13.372222834223846,Dive Bar
Moabit Ost,Sapori Di Casa,52.52742475408659,13.351518996754958,Italian Restaurant
Moabit Ost,vabali spa,52.52760251193211,13.360555171966553,Spa
Moabit Ost,Honiggelb,52.526646,13.35132,Bistro
Moabit Ost,Fritz-Schloß-Park,52.52807442092505,13.356627920346035,Park
Moabit Ost,Berlin Bier Shop,52.52379018468996,13.349350421526868,Beer Store
Moabit Ost,Moa Café & Bar,52.524479,13.349503,Café
Moabit Ost,Paris-Moskau,52.522695363826976,13.364400102023664,French Restaurant
Moabit Ost,Moabiter Freiheit,52.52530309756155,13.349064535222439,Beer Garden
Moabit Ost,Güllü Lahmacun,52.53221740861135,13.350061209216781,Turkish Restaurant
Moabit Ost,Carl-von-Ossietzky-Park,52.523214606904354,13.355492522337334,Park
Moabit Ost,DAV Kletterzentrum Berlin,52.52841920202643,13.362783477417869,Climbing Gym
Moabit Ost,Poststadion,52.52958606852346,13.360494839254562,Soccer Stadium
Moabit Ost,interFace,52.53316998085407,13.351883002525678,Cocktail Bar
Moabit Ost,Nusantara,52.52639231968529,13.349169108321588,Indonesian Restaurant
Moabit Ost,Motel One Berlin-Bellevue,52.519935646188955,13.355995416641235,Hotel
Moabit Ost,Konditorei & Café Buchwald,52.521197,13.347825,Pastry Shop
Moabit Ost,Kaufland,52.52900800094072,13.34416258044748,Big Box Store
Moabit Ost,Marjan Grill,52.52019090974542,13.346992507015973,Mediterranean Restaurant
Moabit Ost,Filmrauschpalast,52.53429829821408,13.359632364945671,Indie Movie Theater
Moabit Ost,Wallyard,52.52759272113066,13.345239758491514,Hostel
Moabit Ost,Berliner Stadtmission,52.52656415726251,13.363153401866853,Non-Profit
Moabit Ost,Thea & coffee,52.531051148755026,13.34619112126696,Café
